1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtFinSF1,BsmtUnfSF,EnclosedPorch,GarageArea,GarageYrBlt,GrLivArea,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice,BsmtExposure_No,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_Av,BsmtExposure_None,BsmtFinType1_GLQ,BsmtFinType1_ALQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType1_BLQ,BsmtFinType1_None,BsmtFinType1_LwQ,GarageFinish_RFn,GarageFinish_Unf,GarageFinish_Fin,KitchenQual_Gd,KitchenQual_TA,KitchenQual_Ex,KitchenQual_Fa
1734,0.0,3.0,1300,434,0.0,660,2005.0,1734,11645,78.0,0.0,24,5,7,1734,0.0,2005,2005,260000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
910,354.7066974595843,4.0,507,403,0.0,720,2000.0,1385,8520,71.0,0.0,0,4,5,910,0.0,1952,1952,166000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1501,0.0,3.0,679,811,0.0,577,1999.0,1501,10335,78.0,183.0,29,5,7,1490,0.0,1999,1999,204000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1728,0.0,6.0,1332,396,0.0,504,1963.0,1728,9100,70.0,336.0,0,5,5,1728,0.0,1963,1963,125000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
970,739.0,3.0,0,970,0.0,380,2004.0,1709,2522,24.0,50.0,40,5,6,970,0.0,2004,2006,130000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
875,0.0,2.0,209,506,0.0,180,1931.0,875,6120,51.0,0.0,0,7,5,715,0.0,1931,1993,105000,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
884,1151.0,3.0,0,884,0.0,434,2001.0,2035,9505,70.6832298136646,180.0,48,5,7,884,0.0,2001,2001,222500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
896,448.0,3.0,0,896,0.0,240,1936.0,1344,6240,70.6832298136646,0.0,114,4,5,896,0.0,1936,1950,115000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
969,0.0,3.0,716,253,0.0,440,1975.0,969,10356,120.0,0.0,0,6,5,969,0.0,1975,1975,122000,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1710,0.0,2.0,1400,310,0.0,866,2007.0,1710,13891,107.0,436.0,102,5,8,1710,0.0,2007,2008,372402,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1097,896.0,4.0,416,409,0.0,495,1971.0,1993,14803,70.6832298136646,252.0,66,5,6,825,0.0,1971,1971,190000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1252,0.0,1.0,429,93,0.0,564,1960.0,1252,13500,70.6832298136646,0.0,0,7,6,1602,0.0,1960,1975,235000,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1200,0.0,4.0,0,1200,0.0,312,1923.0,1200,11340,84.0,0.0,0,5,6,1200,0.0,1923,1950,125000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1040,0.0,2.0,0,0,0.0,625,1950.0,1040,7200,60.0,0.0,0,7,5,0,0.0,1950,1950,109500,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
774,1194.0,4.0,0,774,0.0,680,2009.0,1968,12003,92.0,84.0,75,5,8,774,0.0,2009,2010,269500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
991,956.0,3.0,222,769,0.0,678,2004.0,1947,12552,100.0,0.0,136,5,7,991,0.0,2004,2005,254900,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1392,1070.0,4.0,57,1335,0.0,576,2006.0,2462,19378,134.0,456.0,132,5,7,1392,0.0,2005,2006,320000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1232,0.0,3.0,660,572,0.0,516,1984.0,1232,11120,70.6832298136646,0.0,0,6,6,1232,0.0,1984,1984,162500,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1572,1096.0,3.0,1016,556,0.0,726,2003.0,2668,13688,110.0,664.0,0,5,9,1572,0.0,2003,2004,412500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1541,0.0,3.0,1201,340,0.0,532,2005.0,1541,12182,95.0,226.0,70,5,7,1541,0.0,2005,2005,220000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1149,467.0,3.0,370,779,0.0,216,1926.0,1616,5400,40.0,0.0,0,7,6,1149,0.0,1926,2004,152000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1867,0.0,2.0,379,470,0.0,303,1955.0,1867,10708,70.6832298136646,0.0,0,5,5,1617,0.0,1955,1993,190000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1610,551.0,3.0,1288,294,0.0,789,2007.0,2161,10562,86.0,300.0,120,5,8,1582,0.0,2007,2007,325624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
840,880.0,3.0,0,840,0.0,440,2004.0,1720,8244,62.0,0.0,48,5,7,840,0.0,2004,2004,183500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
1707,0.0,2.0,0,1686,0.0,511,1981.0,1707,16669,70.6832298136646,653.0,64,6,8,1686,0.0,1981,1981,228000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
854,0.0,2.0,360,360,0.0,660,1991.0,1382,12358,70.6832298136646,0.0,0,6,5,720,0.0,1941,1950,128500,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1656,0.0,3.0,639,441,0.0,528,1960.0,1656,31770,141.0,112.0,62,5,6,1080,0.0,1960,1960,215000,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1064,703.0,2.0,495,354,0.0,504,1987.0,1767,5306,44.0,0.0,35,7,7,1064,0.0,1987,1987,239000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1362,0.0,2.866718628215121,288,700,0.0,504,1961.0,1362,10197,80.0,491.0,20,5,6,1362,0.0,1961,1961,163000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1651,0.0,3.0,1398,0,0.0,616,1986.0,1651,12416,47.0,132.0,0,5,6,1606,0.0,1986,1986,184000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2158,0.0,4.0,477,725,0.0,576,1950.0,2158,12615,84.0,0.0,29,7,6,1202,0.0,1950,2001,243000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1164,896.0,4.0,831,320,0.0,521,1988.0,2060,10029,97.0,268.0,228,5,6,1151,0.0,1988,1989,211000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1252,668.0,4.0,57,554,0.0,451,1958.0,1920,13650,70.6832298136646,0.0,0,5,5,1052,0.0,1958,1958,172500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2234,0.0,1.0,1904,312,0.0,1166,2009.0,2234,17423,63.0,748.0,60,5,9,2216,0.0,2008,2009,501837,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
968,0.0,2.0,0,968,0.0,480,1935.0,968,8520,60.0,0.0,0,6,5,968,0.0,1923,2006,100000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
769,756.0,3.0,436,320,0.0,440,2000.0,1525,2117,70.6832298136646,456.0,0,5,6,756,0.0,2000,2000,177000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
901,901.0,4.0,352,441,0.0,216,1920.0,1802,7588,54.0,0.0,0,6,7,793,0.0,1920,1950,200100,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1340,0.0,3.0,0,0,0.0,252,1957.0,1340,9060,60.0,98.0,0,6,5,0,0.0,1957,2006,120000,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1362,720.0,3.0,0,1362,0.0,484,2003.0,2082,11426,63.0,0.0,238,5,7,1362,0.0,2003,2003,200000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
936,316.0,3.0,0,504,0.0,576,1986.0,1252,7438,92.0,0.0,0,8,5,504,104.0,1908,1991,127000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1518,1518.0,4.0,0,1107,0.0,840,1993.0,3608,22950,90.0,0.0,260,9,10,1107,0.0,1892,1993,475000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1217,0.0,3.0,611,577,0.0,497,1990.0,1217,9947,70.6832298136646,0.0,27,5,7,1188,0.0,1990,1991,173000,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
808,704.0,3.0,0,660,0.0,180,1916.0,1656,10410,60.0,0.0,0,7,5,660,0.0,1916,1987,135000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1224,0.0,2.0,1086,0,0.0,528,1979.0,1224,7018,64.0,275.0,0,5,5,1086,0.0,1979,1979,153337,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1593,0.0,0.0,1153,440,0.0,682,2001.0,1593,4923,41.0,0.0,120,5,8,1593,0.0,2001,2002,286000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1549,1178.0,3.0,297,556,0.0,440,1932.0,2727,10570,70.0,0.0,74,8,8,853,0.0,1932,1994,315000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
725,754.0,4.0,626,99,0.0,484,1972.0,1479,7472,70.6832298136646,138.0,32,9,7,725,0.0,1972,2004,184000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
1431,0.0,3.0,560,871,0.0,666,1999.0,1431,9017,68.0,0.0,35,5,7,1431,0.0,1999,1999,192000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
970,739.0,2.866718628215121,0,970,0.0,380,2004.0,1709,2522,24.0,50.0,40,5,7,970,0.0,2004,2004,130000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
864,0.0,3.0,390,474,0.0,352,1989.0,864,7180,60.0,0.0,0,7,5,864,0.0,1972,1972,127000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
855,354.7066974595843,3.0,566,289,0.0,440,1976.0,1456,2280,24.0,0.0,0,6,6,855,0.0,1976,1976,148500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1726,0.0,3.0,1126,600,0.0,786,2007.0,1726,9416,79.0,205.0,138,5,7,1726,0.0,2007,2007,311872,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1360,1360.0,2.866718628215121,1036,140,0.0,795,1918.0,3112,25419,174.0,0.0,16,4,8,1360,0.0,1918,1990,235000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1713,0.0,3.0,1088,625,0.0,856,2004.0,1713,9591,76.0,262.0,26,5,8,1713,0.0,2004,2005,274900,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1121,0.0,2.0,0,1121,0.0,440,2003.0,1121,8546,80.0,0.0,64,5,4,1121,0.0,2003,2004,140000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1279,0.0,3.0,641,276,0.0,473,1980.0,1279,10125,75.0,0.0,83,6,6,1196,0.0,1977,1977,171500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
865,445.0,2.0,617,0,0.0,398,1924.0,1310,7000,50.0,0.0,0,6,6,617,0.0,1924,1950,112000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
848,0.0,1.0,662,186,0.0,420,2004.0,848,4438,70.6832298136646,205.0,0,5,6,848,0.0,2004,2004,149000,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
720,564.0,2.0,312,408,0.0,240,1948.0,1284,3500,50.0,0.0,35,7,5,720,0.0,1947,1950,110000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1442,0.0,3.0,0,1424,0.0,500,1990.0,1442,11851,99.0,0.0,34,5,7,1424,0.0,1990,1990,180500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1696,0.0,3.0,0,1140,0.0,349,1962.0,1696,13673,40.0,0.0,30,5,5,1140,0.0,1962,1962,143900,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1100,0.0,3.0,419,375,0.0,312,1960.0,1100,12493,70.6832298136646,0.0,0,5,4,1100,355.0,1960,1960,141000,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1180,354.7066974595843,3.0,1065,92,0.0,454,1988.0,2062,14364,70.6832298136646,128.0,55,5,7,1157,0.0,1988,1989,277000,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1092,0.0,3.0,787,305,0.0,504,1964.0,1092,8250,75.0,260.0,0,7,6,1092,0.0,1964,1964,145000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1212,0.0,3.0,36,1176,0.0,460,2009.0,1212,10420,83.0,0.0,22,5,6,1212,0.0,2009,2009,186000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
932,920.0,3.0,822,78,0.0,644,2009.0,1852,8640,72.0,0.0,108,5,7,900,0.0,2009,2009,252678,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
990,0.0,3.0,716,274,0.0,576,1996.0,990,13568,43.0,0.0,0,5,5,990,0.0,1995,1995,156000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
689,703.0,3.0,378,311,0.0,299,1977.0,1392,10900,70.6832298136646,153.0,36,7,6,689,0.0,1977,1977,161750,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1236,0.0,2.0,360,710,0.0,447,1957.0,1236,10011,72.0,64.0,0,6,5,1070,0.0,1957,1996,134450,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1436,0.0,3.0,946,490,0.0,484,2004.0,1436,8450,65.0,266.0,98,5,7,1436,139.0,2004,2004,210000,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
810,518.0,3.0,0,686,0.0,210,1940.0,1328,9906,57.0,0.0,172,4,4,686,0.0,1925,1950,107000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1137,817.0,3.0,341,457,0.0,431,1939.0,1954,15660,70.6832298136646,312.0,119,9,7,798,0.0,1939,2006,311500,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1248,0.0,2.0,16,1232,0.0,438,2005.0,1248,3010,43.0,16.0,0,5,7,1248,0.0,2005,2006,167240,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1498,0.0,2.0,0,1498,0.0,675,2006.0,1498,8990,73.0,0.0,33,5,7,1498,351.0,2006,2006,204900,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1010,1257.0,4.0,0,1010,0.0,390,2002.0,2267,8068,70.6832298136646,0.0,46,5,6,1010,0.0,2002,2002,200000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
811,741.0,3.0,550,163,0.0,434,1975.0,1552,11475,85.0,0.0,208,6,6,713,0.0,1975,1975,179900,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
864,0.0,2.0,524,160,0.0,576,1989.0,864,10500,70.0,0.0,0,6,4,864,0.0,1971,1971,97000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2392,0.0,3.0,56,2336,0.0,968,2003.0,2392,13472,103.0,922.0,105,5,10,2392,0.0,2003,2003,386250,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
630,672.0,3.0,0,630,0.0,280,1991.0,1302,1680,21.0,142.0,0,5,5,630,0.0,1971,1971,112000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1214,1306.0,4.0,565,638,0.0,721,1995.0,2520,9950,82.0,290.0,114,5,7,1203,0.0,1995,1995,290000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
483,504.0,2.866718628215121,321,162,0.0,280,1987.0,987,1869,21.0,127.0,0,6,6,483,0.0,1970,1970,106000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
912,0.0,3.0,842,70,0.0,336,1974.0,912,8521,70.0,0.0,0,5,5,912,0.0,1967,1967,125000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1555,0.0,2.0,16,1357,0.0,430,2005.0,1555,3182,43.0,16.0,20,5,7,1373,0.0,2005,2006,192500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1194,0.0,3.0,0,1194,0.0,312,1959.0,1194,8760,73.0,220.0,0,6,6,1194,0.0,1959,1959,148000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1490,1304.0,4.0,689,773,0.0,810,1995.0,2794,15138,174.0,506.0,146,5,8,1462,0.0,1995,1996,403000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
483,504.0,2.0,0,483,0.0,288,1972.0,987,1680,21.0,297.0,0,5,6,483,0.0,1972,1972,94500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
894,0.0,3.0,182,0,0.0,308,1976.0,894,10650,75.0,0.0,0,6,5,894,0.0,1976,1976,128200,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
860,1100.0,4.0,625,235,0.0,440,2002.0,1960,7851,70.6832298136646,0.0,48,5,6,860,288.0,2002,2002,216500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
483,354.7066974595843,2.0,358,125,0.0,264,1971.0,987,1680,21.0,604.0,0,3,6,483,0.0,1971,1971,89500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1414,0.0,3.0,24,1390,0.0,494,2004.0,1414,8773,65.0,98.0,105,5,7,1414,0.0,2004,2004,185500,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1014,730.0,3.0,402,594,0.0,457,1993.0,1744,9453,70.6832298136646,0.0,70,7,7,996,0.0,1993,2003,194500,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1694,0.0,3.0,0,1694,0.0,818,2007.0,1694,12030,93.0,254.0,228,5,8,1694,0.0,2007,2007,318000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
798,354.7066974595843,3.0,94,641,0.0,220,1949.0,1487,8741,52.0,0.0,140,4,6,735,0.0,1945,1950,113000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1566,0.0,3.0,1078,488,0.0,750,2008.0,1566,9000,75.0,36.0,168,5,8,1566,0.0,2008,2008,262500,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
889,551.0,3.0,0,540,0.0,352,1940.0,1440,5000,63.0,0.0,0,4,5,540,0.0,1900,1950,79000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
626,591.0,3.0,0,626,0.0,288,1980.0,1217,10762,75.0,0.0,28,6,6,626,0.0,1980,1980,120000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1222,888.0,3.0,695,253,0.0,463,1994.0,2110,8880,70.6832298136646,0.0,130,5,7,948,0.0,1994,2002,205000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1872,354.7066974595843,3.0,929,916,0.0,604,1988.0,1872,10400,80.0,102.0,39,5,7,1845,197.0,1988,1988,241500,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
908,1020.0,4.0,0,1020,0.0,440,1910.0,1928,9142,69.0,0.0,60,8,6,1020,0.0,1910,1950,137000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1375,0.0,2.0,0,1367,0.0,451,1954.0,1375,11310,75.0,0.0,30,5,6,1367,0.0,1954,1954,140000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
840,828.0,3.0,0,840,0.0,500,2003.0,1668,11317,72.0,101.0,68,5,7,840,0.0,2003,2003,180000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1444,700.0,4.0,697,747,0.0,389,1958.0,2144,159000,70.6832298136646,472.0,98,7,6,1444,0.0,1958,2006,277000,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1625,0.0,2.0,1573,0,0.0,538,2006.0,1625,4750,44.0,481.0,0,5,8,1573,0.0,2006,2007,235000,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
798,842.0,3.0,0,798,0.0,520,2004.0,1640,8366,65.0,0.0,45,5,6,798,0.0,2004,2004,173000,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1302,0.0,3.0,270,452,0.0,309,1964.0,1302,9350,85.0,108.0,0,7,6,1302,0.0,1964,1991,158000,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
1314,0.0,3.0,922,392,0.0,294,1957.0,1314,8400,70.0,0.0,0,6,5,1314,0.0,1957,1957,145000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1005,1286.0,4.0,0,975,0.0,429,1999.0,2291,8738,66.0,302.0,0,5,7,975,0.0,1999,1999,230000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
864,864.0,3.0,503,361,0.0,673,2003.0,1728,8791,64.0,0.0,56,5,6,864,0.0,2003,2003,207500,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1604,0.0,3.0,1334,270,0.0,660,2006.0,1604,8814,68.0,180.0,110,5,7,1604,0.0,2006,2006,220000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
963,829.0,3.0,361,602,0.0,564,2001.0,1792,12435,80.0,172.0,96,5,7,963,0.0,2001,2001,231500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
882,0.0,2.0,0,0,0.0,308,1956.0,882,12702,70.0,0.0,45,5,5,0,0.0,1956,1956,97000,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1382,0.0,3.0,672,0,0.0,884,1991.0,1382,19296,120.0,399.0,0,5,6,1362,0.0,1962,1962,176000,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1482,1092.0,3.0,0,1482,0.0,868,2007.0,2574,9588,69.0,270.0,148,5,8,1482,0.0,2007,2007,276000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1212,0.0,3.0,506,0,0.0,492,1978.0,1212,8471,88.0,46.0,12,7,6,506,292.0,1977,1995,151000,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
926,0.0,3.0,234,0,0.0,484,1974.0,1316,5500,50.0,0.0,0,7,5,926,0.0,1929,2001,130000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
764,0.0,2.0,0,680,0.0,504,1965.0,764,5232,30.0,0.0,0,5,5,680,0.0,1925,2004,73000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1422,0.0,3.0,588,606,0.0,576,1981.0,1422,12090,78.0,210.0,0,6,6,1422,0.0,1981,1981,175500,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
802,709.0,3.0,714,88,0.0,413,1997.0,1511,11207,70.0,0.0,75,5,6,802,0.0,1997,1997,185000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1052,720.0,4.0,378,342,0.0,240,1939.0,2192,8400,60.0,0.0,24,8,5,720,0.0,1939,1997,179500,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
778,0.0,2.0,403,212,0.0,924,1966.0,778,6900,71.0,0.0,25,6,5,740,0.0,1940,1955,120500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1113,0.0,3.0,751,392,0.0,504,1987.0,1113,7917,70.6832298136646,174.0,30,7,6,1143,0.0,1976,1976,148000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1095,844.0,3.0,0,1095,0.0,1053,2006.0,1939,10728,84.0,0.0,51,5,8,1095,0.0,2006,2006,266000,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1363,0.0,2.0,226,96,0.0,439,1954.0,1363,39104,73.0,0.0,0,7,7,1385,0.0,1954,2005,241500,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1164,1106.0,4.0,524,628,0.0,671,1999.0,2270,11764,92.0,348.0,57,7,8,1152,0.0,1999,2007,290000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
1632,0.0,3.0,620,0,0.0,338,1958.0,1632,9600,80.0,183.0,0,6,6,1240,0.0,1958,1988,139000,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
816,0.0,2.866718628215121,546,270,0.0,264,1982.0,816,8314,76.0,0.0,0,7,5,816,0.0,1982,1982,124500,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
952,596.0,2.866718628215121,0,952,0.0,672,1978.0,1548,7264,55.0,0.0,0,7,7,952,0.0,1925,2007,205000,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1560,0.0,3.0,0,1560,0.0,573,2003.0,1560,9196,129.0,0.0,150,5,7,1560,0.0,2003,2003,201000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
864,0.0,2.0,120,744,0.0,400,1951.0,864,19138,140.0,0.0,0,5,4,864,0.0,1951,1951,141000,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2121,0.0,3.0,0,2121,0.0,732,2007.0,2121,14450,107.0,315.0,98,5,9,2121,0.0,2006,2007,415298,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1156,866.0,4.0,392,768,0.0,505,1977.0,2022,10005,83.0,299.0,117,5,7,1160,288.0,1977,1977,192000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1175,807.0,3.0,421,386,0.0,575,1989.0,1982,11287,82.0,340.0,84,6,7,807,0.0,1989,1989,228500,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1262,0.0,2.866718628215121,905,357,0.0,572,2006.0,1262,7200,60.0,68.0,120,5,6,1262,0.0,2006,2006,185000,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1314,0.0,2.0,904,410,0.0,626,2008.0,1314,5063,34.0,166.0,62,5,7,1314,0.0,2007,2008,207500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1468,0.0,3.0,0,1468,0.0,898,2008.0,1468,9612,74.0,72.0,150,5,8,1468,0.0,2008,2009,244600,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
